Optimizer,objfname,ExecutionTime,Individual,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
GWO,new_obj,0.017002105712890625,"[0.00000000e+00 1.02031582e-01 4.45888992e-01 6.87065333e-02
 5.47902563e-01 4.62347637e+00 0.00000000e+00 3.18340247e-01
 0.00000000e+00 1.92042816e-01 1.22460194e+00 2.14340686e-01
 2.16548751e-05 3.10654194e-01 3.53420014e-01 2.19272400e-01
 2.10074915e+00 7.78792421e-01]",61.470000000000006,7.2299999999999995,7.2299999999999995,7.2299999999999995,7.2299999999999995,7.2299999999999995,7.2299999999999995,7.2299999999999995,7.2299999999999995,7.2299999999999995,7.2299999999999995,7.2299999999999995,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.930000000000001,6.08,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91,5.91
GWO,new_obj,0.018009424209594727,"[0.00335494 0.18321759 0.0150471  0.6509202  0.08437047 0.10179138
 0.05177359 1.28019434 3.19865109 0.01635618 0.16412265 0.
 0.70898669 2.04714448 0.17081637 0.1411957  0.0160977  1.66449456]",44.79,25.23,14.089999999999998,14.089999999999998,14.089999999999998,14.089999999999998,14.089999999999998,12.67,12.67,10.28,10.28,8.87,7.670000000000001,7.670000000000001,7.670000000000001,7.670000000000001,7.670000000000001,7.670000000000001,7.670000000000001,7.670000000000001,7.670000000000001,7.670000000000001,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79,6.79
GWO,new_obj,0.017011165618896484,"[0.00652822 0.45597268 2.27549092 2.86293516 0.12920988 1.94775582
 0.47350968 0.35208959 0.97287594 1.39375188 0.03777848 0.16406324
 1.0317685  1.3716102  0.9446657  1.07328322 0.01791241 0.48660493]",33.13,28.869999999999997,21.75,21.75,21.75,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,13.61,11.83,11.83,11.83,11.83,11.83,11.83,11.83,11.83,11.83,11.83,11.83,11.38,11.38,11.38,11.38,11.38
GWO,new_obj,0.017542362213134766,"[0.0547913  0.45796522 0.42375715 2.48835344 0.01699394 1.48092403
 4.0420527  1.97543193 0.16032677 2.20454826 0.01362332 2.12518981
 1.07647852 1.26787124 0.9591849  0.06643835 4.32719774 0.09017899]",54.830000000000005,23.869999999999997,23.869999999999997,23.869999999999997,23.869999999999997,23.869999999999997,23.389999999999997,23.389999999999997,23.389999999999997,21.96,21.96,21.96,21.96,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,19.54,16.75,15.639999999999999,15.469999999999999,15.23,14.45,14.45,14.09,13.870000000000001,13.870000000000001,13.870000000000001,13.87,13.87,13.87,13.87,13.87,13.399999999999999,13.399999999999999,13.399999999999999,13.399999999999999,13.399999999999999,13.399999999999999,13.399999999999999,13.399999999999999,13.399999999999999,13.399999999999999
GWO,new_obj,0.017002344131469727,"[0.15443681 0.44358886 0.47970696 3.00964432 0.36154588 0.27139047
 1.19014466 0.20971212 1.43558798 0.13977969 0.00985618 2.62098295
 1.48250914 0.12018191 3.44061745 0.79836201 0.4353787  1.35763463]",46.64,21.93,21.93,21.93,21.93,21.93,21.93,21.93,21.93,21.93,19.01,19.01,19.01,19.01,19.01,19.01,19.01,19.01,16.94,16.94,16.94,16.94,16.94,16.94,16.94,12.89,12.89,12.89,12.89,12.219999999999999,12.219999999999999,12.219999999999999,12.219999999999999,12.219999999999999,12.219999999999999,12.219999999999999,12.219999999999999,12.219999999999999,12.219999999999999,12.219999999999999,12.149999999999999,12.149999999999999,12.149999999999999,12.149999999999999,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999,11.219999999999999
GWO,new_obj,0.014995336532592773,"[0.75448939 0.40351295 0.41961127 1.17952206 0.39390865 1.4614577
 0.07039466 1.39681403 0.         0.30692737 1.029403   0.
 2.44769822 0.32329871 0.84099633 1.10452536 1.01022998 1.24564331]",36.519999999999996,28.58,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,16.919999999999998,13.59,13.59,10.44,10.44,10.28,10.28,10.28,10.28,10.28,8.26,8.26,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.79,7.69,7.69,7.69,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001,7.590000000000001
GWO,new_obj,0.0180051326751709,"[0.00000000e+00 1.34004187e-01 1.71737637e-01 2.89207356e+00
 2.20473570e+00 3.20743763e-01 1.30898783e+00 1.05132080e+00
 3.14601144e-01 2.99027199e-01 2.35385778e-03 7.91069868e-02
 5.88959362e-01 2.45036455e-02 6.69203243e-03 2.05745433e-01
 0.00000000e+00 2.38347595e+00]",74.17,11.95,11.95,11.95,11.95,11.95,10.15,10.15,10.15,10.15,9.200000000000001,9.200000000000001,7.659999999999999,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.07,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04,4.04
GWO,new_obj,0.017992258071899414,"[1.40831663 0.17687319 0.87096583 1.37370386 0.76556337 1.36933611
 0.35575413 1.59064125 1.30753175 0.75239419 0.7081585  1.28045935
 0.16511735 0.1090821  0.03895512 1.32582156 0.27345011 0.01330898]",57.71,19.009999999999998,19.009999999999998,19.009999999999998,19.009999999999998,19.009999999999998,19.009999999999998,19.009999999999998,19.009999999999998,19.009999999999998,18.67,16.02,16.02,15.629999999999999,15.629999999999999,15.629999999999999,15.07,15.07,13.33,11.469999999999999,11.469999999999999,11.469999999999999,11.469999999999999,11.469999999999999,11.469999999999999,11.469999999999999,11.469999999999999,11.469999999999999,11.469999999999999,11.23,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
GWO,new_obj,0.015511035919189453,"[4.69981336e-01 2.72422827e-01 1.49025165e-03 6.70705159e-02
 5.45277179e-01 8.02810200e-01 1.98442237e+00 1.51510299e+00
 1.04855607e+00 1.44830992e+00 9.09240149e-01 1.29907487e+00
 3.21362248e-01 1.37699098e-01 1.89520810e-01 3.12511128e-01
 0.00000000e+00 1.22436962e-01]",52.9,14.75,14.75,14.75,14.75,14.75,14.75,14.73,14.16,14.16,14.16,13.790000000000001,13.790000000000001,10.760000000000002,10.760000000000002,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.93,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999,7.239999999999999
GWO,new_obj,0.015999555587768555,"[0.09733893 0.20266992 1.20464847 0.54347723 1.09643221 0.35688511
 0.80008113 0.00822338 0.07677715 0.46092007 0.31687277 1.79387898
 1.26243434 0.01640269 0.46563224 0.09270262 2.22655898 0.71894714]",50.36999999999999,23.02,21.319999999999997,21.319999999999997,21.319999999999997,20.22,18.97,18.97,18.97,18.97,18.97,10.29,10.29,10.29,10.29,10.29,10.29,10.03,9.75,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999,6.829999999999999
MVO,new_obj,0.026012182235717773,"[4.36524127 1.88474709 3.79615798 2.37499919 1.82151399 0.13646393
 4.18426057 1.96533693 3.59742175 0.85607468 2.31913623 1.91725494
 1.91690213 3.59703964 3.20882866 3.60393935 0.57409163 0.49787981]",50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6,50.6
MVO,new_obj,0.021010398864746094,"[3.7738646  2.32237535 2.07549075 0.13403013 1.10876289 0.24723427
 4.15524787 2.64325686 3.94910555 0.39323969 4.56083542 3.00561412
 1.88369717 1.27577988 1.9075045  0.06717922 1.73882891 4.51739802]",43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11,43.11
MVO,new_obj,0.020020008087158203,"[0.09470263 3.03776056 0.34526631 3.20213634 4.28037088 1.43353651
 2.59740818 2.63352864 4.63111562 0.56499498 1.56155549 3.61298287
 1.4278981  2.69510776 1.33709727 1.7747374  1.71175357 1.73861279]",44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76,44.76
MVO,new_obj,0.02054142951965332,"[1.10795987 3.6431364  0.82576567 2.31328662 3.34262168 4.55784124
 1.32038686 2.21322605 3.78497902 2.63672024 0.65529942 4.13558084
 0.47999736 1.97534208 2.24635874 1.0650914  1.70047049 2.780046  ]",52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001,52.36000000000001
MVO,new_obj,0.022002458572387695,"[1.61583337 3.34829278 1.74639185 1.16968924 2.55086485 1.50579982
 3.99805636 2.1239085  4.51951866 2.79234113 2.96457758 0.65804395
 1.2261827  0.1985546  0.52721837 0.40845942 3.16925403 0.67391177]",43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69,43.69
MVO,new_obj,0.02099013328552246,"[0.67257985 1.79920555 3.9132389  4.2914817  1.86584348 2.48636086
 1.74359645 0.94186015 4.9705303  1.06484449 2.23868573 2.39293256
 3.08788727 4.86127104 0.29749637 0.9461073  0.0290093  2.88138941]",43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005,43.120000000000005
MVO,new_obj,0.018017292022705078,"[1.11996268 0.049785   2.17170263 4.89846208 4.35397966 0.43936189
 0.93635513 2.10910928 1.00306034 0.04127218 0.46515657 2.93430665
 0.66363809 2.63537309 3.30513729 1.90175975 0.1021428  0.67355491]",23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85,23.85
MVO,new_obj,0.020556926727294922,"[4.63509603 4.02130405 2.23019302 1.6977529  0.0600442  4.63611574
 4.67256774 1.3643415  2.20513369 4.14469488 1.26787055 0.50698563
 1.37270109 4.77470671 3.88541981 1.81076951 3.66788226 1.28481315]",62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83,62.83
MVO,new_obj,0.021990537643432617,"[1.79578165 4.63696239 1.26107782 1.70650641 3.06442028 3.50099333
 1.05564909 2.57206134 1.75007126 0.14444416 3.45575398 2.61486717
 2.42178824 0.76337825 3.10835303 0.82939513 3.95119559 4.86243361]",57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994,57.279999999999994
MVO,new_obj,0.022054672241210938,"[2.78384447 4.02876844 3.98733742 4.58064113 3.4446151  1.11047898
 2.66986603 2.52814156 4.23029174 1.90891808 3.93052506 4.98173367
 0.73778644 4.03034305 0.26943101 4.83518663 2.19282621 0.18642484]",68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67,68.67
